Date,Region,Product,Channel,Units Sold,Sales
2022-07-29,North,Apparel,In-Store,5,223.03
2022-07-29,North,Electronics,In-Store,4,1554.54
2022-07-29,South,Home & Kitchen,In-Store,1,109.79
2022-07-30,West,Sports & Outdoors,Online,2,233.82
2022-07-30,West,Home & Kitchen,Online,2,128.67
2022-07-30,West,Apparel,Online,4,383.09
2022-07-30,West,Electronics,In-Store,3,572.31
2022-07-30,East,Sports & Outdoors,Online,1,103.57
2022-07-30,East,Home & Kitchen,In-Store,1,176.05
2022-07-30,East,Apparel,Online,6,336.51
2022-07-30,East,Electronics,Online,4,356.41
2022-07-30,South,Sports & Outdoors,In-Store,2,202.69
2022-07-30,North,Beauty,In-Store,1,60.32
2022-07-30,North,Home & Kitchen,Online,4,320.02
2022-07-30,North,Apparel,Online,3,119.12
2022-07-30,North,Electronics,Online,6,1684.79
2022-07-30,South,Beauty,Online,2,156.15
2022-07-31,West,Beauty,Online,1,72.79
2022-07-31,West,Sports & Outdoors,Online,2,61.11
2022-07-31,West,Home & Kitchen,Online,2,249.11
2022-07-31,West,Apparel,Online,1,80.65
2022-07-31,West,Electronics,Online,2,426.08
2022-07-31,East,Beauty,Online,1,63.84
2022-07-31,East,Home & Kitchen,Online,4,520.42
2022-07-31,East,Sports & Outdoors,In-Store,3,257.55
2022-07-31,East,Electronics,Online,9,1873.27
2022-07-31,South,Electronics,Online,3,1161.05
2022-07-31,North,Sports & Outdoors,In-Store,2,108.24
2022-07-31,North,Apparel,Online,3,289.31
2022-07-31,East,Apparel,In-Store,2,115.78
2022-08-01,East,Home & Kitchen,In-Store,4,506.79
2022-08-01,West,Sports & Outdoors,In-Store,1,23.82
2022-08-01,West,Home & Kitchen,Online,2,262.03
2022-08-01,West,Apparel,Online,2,153.06
2022-08-01,West,Electronics,Online,3,1169.71
2022-08-01,East,Beauty,In-Store,2,157.26
2022-08-01,West,Beauty,Online,1,12.53
2022-08-01,East,Apparel,Online,1,59.97
2022-08-01,East,Sports & Outdoors,Online,1,158.3
2022-08-01,South,Beauty,Online,2,53.73
2022-08-01,South,Sports & Outdoors,Online,2,235.94
2022-08-01,South,Home & Kitchen,Online,2,200.09
2022-08-01,North,Beauty,Online,2,64.13
2022-08-01,North,Sports & Outdoors,In-Store,3,296.81
2022-08-01,North,Apparel,In-Store,2,142.61
2022-08-01,North,Electronics,Online,3,245.12
2022-08-01,East,Electronics,Online,3,643.48
2022-08-02,West,Home & Kitchen,Online,2,104.65
2022-08-02,West,Apparel,Online,2,10.04
2022-08-02,West,Electronics,Online,3,701.36
2022-08-02,East,Beauty,In-Store,2,103.98
2022-08-02,East,Sports & Outdoors,Online,4,313.82
2022-08-02,East,Home & Kitchen,Online,7,480.76
2022-08-02,East,Apparel,Online,8,314.98
2022-08-02,East,Electronics,Online,5,994.58
2022-08-02,South,Sports & Outdoors,Online,1,79.07
2022-08-02,South,Apparel,Online,2,219.73
2022-08-02,South,Electronics,Online,3,533.23
2022-08-02,North,Beauty,In-Store,2,35.73
2022-08-02,North,Sports & Outdoors,Online,3,314.88
2022-08-02,North,Home & Kitchen,In-Store,5,559.62
2022-08-02,North,Apparel,Online,2,3.2
2022-08-02,North,Electronics,Online,2,736.04
2022-08-02,South,Home & Kitchen,Online,2,115.72
2022-08-03,East,Apparel,Online,1,24.36
2022-08-03,West,Sports & Outdoors,In-Store,2,215.61
2022-08-03,West,Apparel,In-Store,3,241.29
2022-08-03,West,Electronics,Online,3,329.89
2022-08-03,West,Beauty,Online,2,54.76
2022-08-03,East,Sports & Outdoors,Online,2,198.34
2022-08-03,East,Home & Kitchen,Online,4,598.57
2022-08-03,East,Electronics,Online,6,2448.41
2022-08-03,East,Beauty,In-Store,2,34.56
2022-08-03,South,Home & Kitchen,In-Store,2,132.89
2022-08-03,North,Electronics,Online,4,910.12
2022-08-03,North,Apparel,In-Store,2,82.93
2022-08-03,North,Home & Kitchen,In-Store,2,310.66
2022-08-03,South,Beauty,Online,1,31.73
2022-08-03,North,Beauty,In-Store,1,48.48
2022-08-03,South,Electronics,Online,3,775.35
2022-08-03,South,Apparel,Online,1,53.81
2022-08-03,North,Sports & Outdoors,Online,2,237.45
2022-08-04,East,Apparel,In-Store,1,42.26
2022-08-04,West,Sports & Outdoors,Online,2,164.89
2022-08-04,West,Home & Kitchen,Online,5,505.12
2022-08-04,West,Electronics,In-Store,5,1631.86
2022-08-04,East,Sports & Outdoors,Online,1,13.69
2022-08-04,East,Home & Kitchen,Online,2,110.49
2022-08-04,East,Electronics,Online,7,2300.22
2022-08-04,South,Beauty,Online,1,82.42
2022-08-04,South,Home & Kitchen,In-Store,1,77.17
2022-08-04,South,Electronics,Online,1,158.49
2022-08-04,North,Beauty,Online,3,196.51
2022-08-04,North,Sports & Outdoors,Online,2,111.19
2022-08-04,North,Home & Kitchen,Online,2,138.29
2022-08-04,North,Apparel,Online,3,142.58
2022-08-04,North,Electronics,In-Store,3,603.29
2022-08-05,West,Beauty,Online,1,81.74
2022-08-05,West,Home & Kitchen,In-Store,2,278.98
2022-08-05,West,Apparel,Online,4,364.41
2022-08-05,East,Sports & Outdoors,Online,3,59.68
2022-08-05,East,Home & Kitchen,In-Store,3,281.48
2022-08-05,East,Electronics,Online,2,582.29
2022-08-05,South,Beauty,Online,1,85.73
2022-08-05,South,Sports & Outdoors,Online,3,202.92
2022-08-05,South,Home & Kitchen,Online,2,185.78
2022-08-05,South,Electronics,Online,1,455.94
2022-08-05,North,Beauty,In-Store,3,37.54
2022-08-05,North,Sports & Outdoors,Online,1,20.09
2022-08-05,North,Home & Kitchen,Online,4,386.75
2022-08-05,North,Apparel,In-Store,2,114.58
2022-08-05,North,Electronics,In-Store,6,953.75
2022-08-06,West,Beauty,In-Store,1,70.3
2022-08-06,West,Sports & Outdoors,Online,3,250.84
2022-08-06,West,Home & Kitchen,In-Store,4,441.82
2022-08-06,West,Electronics,Online,2,706.08
2022-08-06,East,Sports & Outdoors,In-Store,1,92.09
2022-08-06,East,Home & Kitchen,Online,5,648.75
2022-08-06,East,Apparel,Online,3,87.62
2022-08-06,South,Beauty,Online,2,22.39
2022-08-06,South,Home & Kitchen,In-Store,1,1.76
2022-08-06,South,Apparel,In-Store,7,402.51
2022-08-06,South,Electronics,In-Store,6,2039.4
2022-08-06,North,Beauty,In-Store,3,60.56
2022-08-06,North,Sports & Outdoors,Online,1,54.76
2022-08-06,North,Apparel,Online,6,486.91
2022-08-06,North,Electronics,In-Store,2,557.05
2022-08-06,South,Sports & Outdoors,In-Store,3,338.13
2022-08-07,East,Apparel,In-Store,5,410.83
2022-08-07,East,Home & Kitchen,In-Store,3,432.96
2022-08-07,East,Sports & Outdoors,Online,4,314.26
2022-08-07,East,Beauty,Online,1,9.12
2022-08-07,West,Electronics,Online,3,678.13
2022-08-07,East,Electronics,Online,4,1258.18
2022-08-07,South,Sports & Outdoors,In-Store,1,2.57
2022-08-07,South,Home & Kitchen,In-Store,2,208.9
2022-08-07,South,Apparel,In-Store,3,217.49
2022-08-07,South,Electronics,Online,3,358.02
2022-08-07,North,Sports & Outdoors,Online,4,171.77
2022-08-07,North,Home & Kitchen,In-Store,6,660.03
2022-08-07,North,Apparel,In-Store,1,16.15
2022-08-07,North,Electronics,In-Store,1,112.03
2022-08-07,South,Beauty,In-Store,1,21.61
2022-08-08,West,Beauty,In-Store,1,69.61
2022-08-08,West,Sports & Outdoors,Online,2,263.5
2022-08-08,West,Home & Kitchen,In-Store,2,99.73
2022-08-08,West,Apparel,Online,3,289.73
2022-08-08,West,Electronics,Online,5,1262.53
2022-08-08,East,Beauty,Online,2,79.59
2022-08-08,East,Apparel,Online,3,189.34
2022-08-08,South,Sports & Outdoors,Online,3,69.07
2022-08-08,South,Electronics,Online,3,796.01
2022-08-08,North,Beauty,In-Store,2,90.86
2022-08-08,North,Sports & Outdoors,In-Store,2,111.75
2022-08-08,North,Apparel,Online,3,166.3
2022-08-08,East,Electronics,Online,4,639.61
2022-08-09,West,Electronics,In-Store,2,414.72
2022-08-09,East,Beauty,In-Store,1,66.1
2022-08-09,West,Apparel,Online,1,57.62
2022-08-09,South,Beauty,Online,2,52.49
2022-08-09,West,Sports & Outdoors,In-Store,3,325.11
2022-08-09,West,Beauty,Online,4,84.93
2022-08-09,West,Home & Kitchen,In-Store,1,89.1
2022-08-09,East,Sports & Outdoors,Online,2,119.19
2022-08-09,South,Apparel,In-Store,3,72.96
2022-08-09,North,Sports & Outdoors,In-Store,2,56.41
2022-08-09,North,Home & Kitchen,Online,3,311.9
2022-08-09,North,Apparel,Online,3,20.67
2022-08-09,North,Electronics,Online,5,2061.68
2022-08-09,East,Apparel,Online,4,149.94
2022-08-10,West,Beauty,Online,3,70.0
2022-08-10,West,Home & Kitchen,In-Store,1,82.99
2022-08-10,West,Apparel,Online,2,194.53
2022-08-10,West,Electronics,In-Store,6,2017.55
2022-08-10,East,Sports & Outdoors,In-Store,1,155.39
2022-08-10,East,Home & Kitchen,Online,9,358.33
2022-08-10,South,Beauty,Online,3,119.75
2022-08-10,South,Sports & Outdoors,In-Store,2,55.46
2022-08-10,South,Electronics,In-Store,3,967.69
2022-08-10,South,Apparel,Online,5,326.1
2022-08-10,North,Beauty,Online,1,110.07
2022-08-10,North,Sports & Outdoors,In-Store,4,500.25
2022-08-10,North,Home & Kitchen,Online,1,158.01
2022-08-10,North,Apparel,In-Store,3,232.05
2022-08-10,North,Electronics,Online,1,176.83
2022-08-10,South,Home & Kitchen,In-Store,1,96.65
2022-08-11,East,Sports & Outdoors,Online,2,62.28
2022-08-11,East,Apparel,In-Store,4,233.73
2022-08-11,West,Electronics,Online,1,261.31
2022-08-11,West,Home & Kitchen,Online,3,160.42
2022-08-11,East,Beauty,Online,3,16.95
2022-08-11,East,Electronics,In-Store,2,557.77
2022-08-11,West,Apparel,In-Store,1,69.1
2022-08-11,South,Electronics,Online,1,193.18
2022-08-11,North,Beauty,In-Store,3,114.14
2022-08-11,North,Sports & Outdoors,Online,1,80.4
2022-08-11,North,Home & Kitchen,In-Store,2,223.87
2022-08-11,North,Apparel,Online,4,335.7
2022-08-11,South,Home & Kitchen,Online,3,191.92
2022-08-11,North,Electronics,In-Store,2,375.07
2022-08-12,West,Home & Kitchen,In-Store,7,683.68
2022-08-12,West,Apparel,Online,4,271.67
2022-08-12,West,Electronics,In-Store,5,1069.97
2022-08-12,East,Beauty,In-Store,2,111.24
2022-08-12,East,Sports & Outdoors,In-Store,3,147.73
2022-08-12,East,Home & Kitchen,In-Store,7,917.16
2022-08-12,East,Apparel,In-Store,2,171.58
2022-08-12,West,Beauty,In-Store,2,199.35
2022-08-12,South,Apparel,In-Store,2,92.8
2022-08-12,South,Electronics,In-Store,3,815.2
2022-08-12,North,Beauty,Online,2,80.13
2022-08-12,North,Sports & Outdoors,In-Store,5,124.69
2022-08-12,North,Home & Kitchen,Online,6,837.95
2022-08-12,North,Apparel,In-Store,2,146.56
2022-08-12,North,Electronics,Online,4,1622.7
2022-08-12,East,Electronics,Online,4,1721.13
2022-08-13,West,Sports & Outdoors,Online,1,120.51
2022-08-13,West,Home & Kitchen,In-Store,2,309.27
2022-08-13,West,Apparel,In-Store,2,185.87
2022-08-13,West,Electronics,In-Store,3,682.53
2022-08-13,East,Beauty,Online,7,264.54
2022-08-13,East,Sports & Outdoors,In-Store,2,66.95
2022-08-13,East,Apparel,In-Store,5,35.46
2022-08-13,South,Sports & Outdoors,Online,1,107.63
2022-08-13,South,Home & Kitchen,In-Store,2,176.08
2022-08-13,North,Beauty,In-Store,2,48.04
2022-08-13,North,Sports & Outdoors,In-Store,5,63.95
2022-08-13,North,Home & Kitchen,Online,4,542.65
2022-08-13,North,Apparel,Online,2,136.61
2022-08-13,North,Electronics,In-Store,1,333.76
2022-08-13,East,Electronics,In-Store,4,342.24
2022-08-14,East,Home & Kitchen,In-Store,3,252.85
2022-08-14,West,Beauty,Online,2,76.89
2022-08-14,West,Apparel,In-Store,2,25.78
2022-08-14,West,Electronics,In-Store,6,1323.36
2022-08-14,East,Beauty,Online,4,188.0
2022-08-14,East,Sports & Outdoors,Online,3,136.19
2022-08-14,East,Apparel,Online,3,194.02
2022-08-14,North,Electronics,Online,2,305.65
2022-08-14,South,Home & Kitchen,In-Store,3,474.7
2022-08-14,South,Electronics,Online,2,749.72
2022-08-14,North,Sports & Outdoors,Online,1,125.97
2022-08-14,North,Home & Kitchen,Online,2,209.77
2022-08-14,North,Apparel,Online,2,93.36
2022-08-14,South,Sports & Outdoors,Online,2,146.61
2022-08-15,West,Sports & Outdoors,In-Store,4,8.22
2022-08-15,West,Home & Kitchen,In-Store,3,219.8
2022-08-15,West,Apparel,In-Store,2,62.14
2022-08-15,West,Electronics,Online,3,590.47
2022-08-15,East,Beauty,In-Store,1,7.7
2022-08-15,East,Sports & Outdoors,Online,5,127.92
2022-08-15,East,Home & Kitchen,Online,1,18.91
2022-08-15,East,Apparel,In-Store,2,90.57
2022-08-15,South,Beauty,Online,1,51.64
2022-08-15,South,Apparel,In-Store,2,157.47
2022-08-15,South,Electronics,Online,1,143.0
2022-08-15,North,Beauty,Online,2,8.16
2022-08-15,North,Sports & Outdoors,Online,1,3.77
2022-08-15,North,Home & Kitchen,In-Store,3,7.4
2022-08-15,North,Apparel,Online,4,252.51
2022-08-15,North,Electronics,Online,7,546.37
2022-08-15,East,Electronics,In-Store,1,101.91
2022-08-16,East,Home & Kitchen,Online,2,152.76
2022-08-16,West,Beauty,Online,2,84.76
2022-08-16,West,Sports & Outdoors,Online,2,191.46
2022-08-16,West,Apparel,Online,2,56.99
2022-08-16,West,Electronics,Online,2,591.39
2022-08-16,East,Beauty,Online,1,42.72
2022-08-16,East,Apparel,In-Store,3,216.63
2022-08-16,North,Electronics,Online,2,793.53
2022-08-16,North,Apparel,Online,2,112.37
2022-08-16,North,Home & Kitchen,In-Store,1,67.71
2022-08-16,East,Electronics,Online,6,1460.23
2022-08-16,South,Apparel,Online,4,231.52
2022-08-16,South,Electronics,Online,1,333.12
2022-08-17,West,Beauty,Online,1,78.09
2022-08-17,West,Sports & Outdoors,Online,2,160.52
2022-08-17,West,Home & Kitchen,In-Store,6,841.99
2022-08-17,West,Apparel,Online,2,172.19
2022-08-17,West,Electronics,Online,2,777.44
2022-08-17,East,Sports & Outdoors,In-Store,5,345.4
2022-08-17,East,Apparel,In-Store,3,279.11
2022-08-17,East,Beauty,Online,2,191.33
2022-08-17,East,Home & Kitchen,In-Store,1,149.35
2022-08-17,South,Sports & Outdoors,Online,4,104.83
2022-08-17,South,Home & Kitchen,Online,1,18.28
2022-08-17,South,Electronics,In-Store,3,903.83
2022-08-17,North,Beauty,Online,1,135.93
2022-08-17,North,Apparel,In-Store,1,135.63
2022-08-17,North,Electronics,In-Store,5,2216.68
2022-08-17,East,Electronics,In-Store,1,387.1
2022-08-18,East,Electronics,Online,1,166.67
2022-08-18,East,Home & Kitchen,Online,6,95.65
2022-08-18,West,Apparel,Online,1,88.79
2022-08-18,West,Home & Kitchen,Online,4,382.66
2022-08-18,West,Beauty,Online,2,95.46
2022-08-18,West,Electronics,In-Store,3,515.85
2022-08-18,West,Sports & Outdoors,Online,3,108.0
2022-08-18,South,Sports & Outdoors,In-Store,3,60.92
2022-08-18,South,Apparel,In-Store,1,34.47
2022-08-18,South,Electronics,In-Store,3,734.5
2022-08-18,North,Beauty,Online,3,220.07
2022-08-18,North,Sports & Outdoors,In-Store,2,137.01
2022-08-18,North,Home & Kitchen,Online,2,107.85
2022-08-18,North,Apparel,In-Store,5,389.33
2022-08-18,North,Electronics,Online,3,359.64
2022-08-18,South,Home & Kitchen,In-Store,2,156.5
2022-08-19,West,Sports & Outdoors,Online,2,92.87
2022-08-19,West,Apparel,In-Store,2,95.88
2022-08-19,West,Electronics,In-Store,2,874.77
2022-08-19,East,Sports & Outdoors,Online,1,61.52
2022-08-19,East,Home & Kitchen,In-Store,3,278.75
2022-08-19,East,Apparel,Online,1,68.45
2022-08-19,East,Electronics,Online,1,213.62
2022-08-19,South,Beauty,Online,3,82.59
2022-08-19,South,Electronics,In-Store,2,415.73
2022-08-19,North,Beauty,In-Store,2,41.69
2022-08-19,North,Sports & Outdoors,Online,1,23.38
2022-08-19,North,Home & Kitchen,Online,3,289.96
2022-08-19,North,Apparel,In-Store,1,63.58
2022-08-19,North,Electronics,Online,2,404.78
2022-08-19,South,Apparel,Online,2,144.77
2022-08-20,East,Electronics,In-Store,6,1411.69
2022-08-20,West,Beauty,Online,4,220.72
2022-08-20,West,Sports & Outdoors,In-Store,1,116.89
2022-08-20,West,Electronics,In-Store,6,633.41
2022-08-20,East,Beauty,Online,2,97.63
2022-08-20,East,Home & Kitchen,Online,2,302.3
2022-08-20,East,Apparel,Online,2,184.97
2022-08-20,South,Beauty,In-Store,1,102.3
2022-08-20,East,Sports & Outdoors,Online,2,83.58
2022-08-20,South,Home & Kitchen,In-Store,1,113.35
2022-08-20,South,Apparel,In-Store,2,207.55
2022-08-20,South,Electronics,In-Store,4,1424.03
2022-08-20,North,Beauty,Online,2,122.56
2022-08-20,South,Sports & Outdoors,Online,2,239.12
2022-08-20,North,Sports & Outdoors,Online,2,232.99
2022-08-20,North,Home & Kitchen,Online,3,182.33
2022-08-20,North,Apparel,In-Store,1,55.03
2022-08-20,North,Electronics,Online,2,324.4
2022-08-21,West,Beauty,In-Store,1,44.95
2022-08-21,West,Home & Kitchen,In-Store,1,134.36
2022-08-21,East,Beauty,In-Store,7,250.18
2022-08-21,East,Sports & Outdoors,Online,3,119.81
2022-08-21,East,Home & Kitchen,In-Store,2,163.0
2022-08-21,East,Apparel,Online,4,257.99
2022-08-21,East,Electronics,Online,12,5305.58
2022-08-21,West,Sports & Outdoors,Online,3,111.27
2022-08-21,South,Home & Kitchen,Online,5,108.02
2022-08-21,South,Apparel,Online,4,234.52
2022-08-21,South,Electronics,Online,1,221.2
2022-08-21,North,Beauty,Online,1,55.41
2022-08-21,North,Sports & Outdoors,Online,2,228.34
2022-08-21,North,Apparel,Online,3,106.09
2022-08-21,North,Electronics,Online,3,1165.65
2022-08-21,South,Sports & Outdoors,Online,2,128.29
2022-08-22,West,Beauty,Online,4,90.24
2022-08-22,West,Sports & Outdoors,Online,1,70.86
2022-08-22,West,Apparel,Online,1,46.79
2022-08-22,West,Electronics,Online,6,588.31
2022-08-22,East,Beauty,Online,1,74.02
2022-08-22,East,Sports & Outdoors,Online,4,268.79
2022-08-22,East,Home & Kitchen,In-Store,5,255.71
2022-08-22,East,Electronics,Online,6,1459.6
2022-08-22,South,Home & Kitchen,In-Store,2,247.22
2022-08-22,North,Beauty,In-Store,1,49.53
2022-08-22,North,Sports & Outdoors,Online,2,232.02
2022-08-22,North,Home & Kitchen,In-Store,4,317.46
2022-08-22,North,Electronics,In-Store,2,419.14
2022-08-22,South,Beauty,Online,1,93.81
2022-08-23,East,Home & Kitchen,Online,2,139.87
2022-08-23,West,Beauty,Online,2,46.7
2022-08-23,West,Sports & Outdoors,Online,2,223.25
2022-08-23,West,Home & Kitchen,In-Store,3,210.16
2022-08-23,West,Electronics,Online,6,1576.53
2022-08-23,East,Beauty,Online,3,212.78
2022-08-23,East,Sports & Outdoors,Online,2,122.12
2022-08-23,East,Apparel,In-Store,3,122.57
2022-08-23,North,Electronics,In-Store,3,832.46
2022-08-23,South,Sports & Outdoors,Online,1,60.61
2022-08-23,South,Home & Kitchen,Online,2,67.21
2022-08-23,South,Apparel,Online,2,66.35
2022-08-23,South,Electronics,In-Store,2,495.73
2022-08-23,North,Beauty,In-Store,2,81.36
2022-08-23,North,Apparel,Online,2,121.2
2022-08-23,East,Electronics,Online,3,1344.03
2022-08-24,West,Sports & Outdoors,Online,2,90.64
2022-08-24,West,Home & Kitchen,Online,1,91.19
2022-08-24,West,Apparel,Online,3,293.7
2022-08-24,West,Electronics,Online,2,271.99
2022-08-24,East,Sports & Outdoors,Online,2,301.61
2022-08-24,East,Home & Kitchen,Online,1,207.9
2022-08-24,East,Apparel,Online,4,399.59
2022-08-24,East,Electronics,In-Store,6,2526.16
2022-08-24,South,Sports & Outdoors,Online,3,208.5
2022-08-24,South,Apparel,In-Store,2,192.41
2022-08-24,North,Beauty,In-Store,2,85.13
2022-08-24,North,Sports & Outdoors,Online,1,120.63
2022-08-24,North,Home & Kitchen,Online,4,148.19
2022-08-24,North,Apparel,Online,2,48.04
2022-08-24,North,Electronics,Online,3,1074.87
2022-08-24,South,Beauty,Online,2,67.88
2022-08-25,East,Sports & Outdoors,Online,2,166.19
2022-08-25,West,Beauty,In-Store,1,63.74
2022-08-25,West,Sports & Outdoors,Online,1,62.76
2022-08-25,West,Home & Kitchen,Online,2,273.69
2022-08-25,West,Apparel,In-Store,2,47.46
2022-08-25,West,Electronics,In-Store,3,917.56
2022-08-25,East,Beauty,Online,4,154.81
2022-08-25,East,Home & Kitchen,Online,2,243.17
2022-08-25,North,Sports & Outdoors,In-Store,2,123.79
2022-08-25,East,Electronics,Online,1,465.02
2022-08-25,North,Apparel,Online,3,132.49
2022-08-25,North,Beauty,Online,1,30.68
2022-08-25,East,Apparel,In-Store,4,330.46
2022-08-25,South,Home & Kitchen,Online,2,162.4
2022-08-25,South,Sports & Outdoors,Online,2,238.13
2022-08-25,South,Apparel,Online,2,219.11
2022-08-26,West,Beauty,Online,1,50.37
2022-08-26,West,Home & Kitchen,Online,3,422.14
2022-08-26,West,Apparel,Online,6,531.32
2022-08-26,West,Electronics,Online,4,1653.07
2022-08-26,East,Beauty,In-Store,3,166.39
2022-08-26,East,Sports & Outdoors,Online,4,439.78
2022-08-26,East,Apparel,In-Store,2,160.38
2022-08-26,East,Home & Kitchen,Online,2,165.27
2022-08-26,South,Home & Kitchen,Online,2,142.86
2022-08-26,South,Apparel,In-Store,2,127.24
2022-08-26,South,Electronics,Online,3,281.27
2022-08-26,North,Beauty,In-Store,4,163.92
2022-08-26,North,Home & Kitchen,In-Store,1,96.03
2022-08-26,North,Apparel,In-Store,3,121.97
2022-08-26,North,Electronics,Online,1,351.91
2022-08-26,East,Electronics,Online,6,2113.54
2022-08-27,East,Home & Kitchen,Online,4,374.5
2022-08-27,West,Beauty,In-Store,2,129.56
2022-08-27,West,Home & Kitchen,Online,1,152.26
2022-08-27,West,Apparel,In-Store,2,133.85
2022-08-27,West,Electronics,Online,2,405.72
2022-08-27,East,Beauty,Online,4,135.07
2022-08-27,East,Sports & Outdoors,In-Store,3,205.63
2022-08-27,East,Apparel,In-Store,3,164.05
2022-08-27,South,Home & Kitchen,In-Store,1,74.52
2022-08-27,South,Electronics,In-Store,1,45.48
2022-08-27,North,Beauty,Online,3,19.97
2022-08-27,North,Sports & Outdoors,In-Store,2,54.92
2022-08-27,North,Home & Kitchen,Online,5,395.82
2022-08-27,North,Apparel,In-Store,2,97.54
2022-08-27,North,Electronics,Online,4,1270.31
2022-08-27,East,Electronics,Online,4,943.22
2022-08-28,West,Beauty,Online,3,142.61
2022-08-28,West,Sports & Outdoors,In-Store,3,322.38
2022-08-28,West,Home & Kitchen,Online,3,136.79
2022-08-28,West,Apparel,In-Store,3,58.02
2022-08-28,West,Electronics,In-Store,5,470.4
